id,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot,In_reply,retweet_count,fav_count,total_usrmention,days_std,hours_std,modified_hour,acc_age,tweets_per_day,in_reply_data,ff_ratio,sn_length,desc_length,diversity,name_length,name_words,null_url,screennamebot,namebot,descbot,nameratio,avg_In_reply,avg_retweet_count,avg_fav_count,avg_total_usrmention
47594739,198,308,4,135,0,126,0,0,0,Urvi Bhuwania,0,25.0,67.0,5.0,157.0,1.0,0.708333333333,10,2859,0.0437215809724,0,0.641693811075,12,19,0.833333333333,13,2,0,0,0,0,6,0.431034482759,1.15517241379,0.0862068965517,2.70689655172
8.27E+17,547,1142,13,893,0,616,1,0,1,Hack the Ban,0,16.0,79.0,33.0,215.0,1.0,0.583333333333,20,93,6.61290322581,0,0.478527607362,10,121,0.8,12,3,1,0,0,0,3,0.275862068966,1.36206896552,0.568965517241,3.70689655172
2885019155,568,8,14,12,0,72865,1,0,0,Danny Devito Bot,1,3.0,18.0,51.0,3.0,0.857142857143,0.916666666667,0,857,85.0221703617,0,81.0,14,33,0.714285714286,16,3,0,1,1,0,4,0.051724137931,0.310344827586,0.879310344828,0.051724137931
238388617,305,296,8,1363,0,3437,0,0,0,MÔ”RTIÔ_,0,20.0,13.0,44.0,50.0,1.0,0.833333333333,2,2303,1.49196699957,0,1.03050847458,13,30,0.846153846154,8,1,0,0,0,0,8,0.344827586207,0.224137931034,0.758620689655,0.862068965517
8.41E+17,19,98,1,27,0,38,1,0,0,_»ê„,1,11.0,15.0,8.0,33.0,0.571428571429,0.541666666667,22,10,3.7,0,0.185567010309,14,142,0.714285714286,4,1,0,0,0,0,4,0.189655172414,0.258620689655,0.137931034483,0.568965517241
49313324,1928,3008,205,1464,0,6780,0,0,0,William M. Beer,0,2.0,84.0,29.0,118.0,1.0,0.75,13,2876,2.35709318498,0,0.640838044563,6,128,0.833333333333,15,3,1,0,0,0,4,0.0344827586207,1.44827586207,0.5,2.03448275862
2795689592,638,2,54,1,0,25718,0,0,0,NeuroGenetics papers,1,0.0,20.0,6.0,0.0,0.571428571429,1.0,10,972,26.45781893,0,637.0,15,159,0.733333333333,20,2,1,0,0,1,9,0.0,0.344827586207,0.103448275862,0.0
61614633,4028,487,116,19,1,6673,0,0,0,Lewis Rocc,0,1.0,23.0,24.0,19.0,1.0,0.875,22,2831,2.35676439421,0,8.28600823045,9,88,0.888888888889,10,2,1,0,0,0,4,0.0172413793103,0.396551724138,0.413793103448,0.327586206897
7.77E+17,1649,38,8,61,0,114,1,0,0,MidLifeMason,0,19.0,86.0,91.0,22.0,1.0,0.833333333333,11,217,0.520737327189,0,44.5405405405,12,50,0.833333333333,12,1,0,0,0,0,12,0.327586206897,1.48275862069,1.56896551724,0.379310344828
2605376724,828,3,21,1,0,48498,0,0,0,gachfocal,1,0.0,3.0,8.0,0.0,0.571428571429,1.0,12,1036,46.8117760618,0,413.5,9,148,0.777777777778,9,1,1,0,0,1,9,0.0,0.051724137931,0.137931034483,0.0
409551566,42375,2564,1231,247,0,31161,0,0,0,SDxTech,0,0.0,24.0,37.0,47.0,0.571428571429,0.666666666667,22,2004,15.5489021956,0,16.5329691767,7,160,1.0,7,1,1,0,0,0,7,0.0,0.413793103448,0.637931034483,0.810344827586
28289806,194,270,5,141,0,4759,0,0,0,ddd,0,10.0,18.0,1.0,28.0,1.0,0.666666666667,5,2956,1.60960757781,0,0.717472118959,7,3,0.857142857143,3,1,0,0,0,0,3,0.172413793103,0.310344827586,0.0172413793103,0.48275862069
4765790730,619,3,43,1,0,10946,1,0,0,Graphic Scores,1,0.0,16.0,23.0,0.0,0.857142857143,1.0,2,476,22.993697479,0,309.0,15,121,0.8,14,2,1,1,0,0,6,0.0,0.275862068966,0.396551724138,0.0
8.26E+17,8,171,2,36,0,17,1,0,1,Rachel,1,0.0,1.0,15.0,0.0,0.714285714286,0.666666666667,6,87,0.183908045977,0,0.0411764705882,11,3,0.727272727273,6,1,0,0,0,0,6,0.0,0.0172413793103,0.258620689655,0.0
18580813,2673,653,49,3582,0,14253,0,0,0,_…è__…,0,71.0,8.0,23.0,81.0,0.857142857143,0.791666666667,15,3045,4.68045977011,1,4.0981595092,6,21,0.666666666667,6,1,0,0,0,0,6,1.22413793103,0.137931034483,0.396551724138,1.39655172414
20862931,94,17,2,6,0,2241,0,0,0,paula n.,0,20.0,17.0,1.0,43.0,1.0,0.625,18,1052,2.12927756654,0,5.8125,5,3,0.8,8,2,0,0,0,0,3,0.344827586207,0.293103448276,0.0172413793103,0.741379310345
226772129,330,278,5,2445,0,4656,0,0,1,Paulinho,0,10.0,24.0,27.0,43.0,1.0,0.791666666667,1,2333,1.99528504072,0,1.18772563177,12,12,0.666666666667,8,1,1,0,0,0,8,0.172413793103,0.413793103448,0.465517241379,0.741379310345
110074150,12,95,1,1,0,26,1,1,0,sai rahul paluvai,0,0.0,0.0,1.0,15.0,0.857142857143,0.541666666667,7,1583,0.0157927984839,0,0.117021276596,12,3,0.833333333333,17,3,0,0,0,0,5,0.0,0.0,0.0172413793103,0.258620689655
254503881,34,56,1,2,0,99,1,0,0,Samuel Littlefield,0,1.0,1.0,1.0,5.0,1.0,0.75,12,906,0.108167770419,0,0.6,12,117,0.833333333333,18,2,1,0,0,0,8,0.0172413793103,0.0172413793103,0.0172413793103,0.0862068965517
42503545,4848,2162,85,1,0,1225,0,0,0,Oil Painting,1,1.0,15.0,21.0,1.0,1.0,1.0,22,1800,0.68,0,2.24294308191,14,144,0.642857142857,12,2,1,0,0,0,5,0.0172413793103,0.258620689655,0.362068965517,0.0172413793103
179248472,709,597,3,1608,0,8105,0,0,1,DjWuchi,0,5.0,66.0,17.0,79.0,1.0,0.666666666667,21,2455,3.30101832994,0,1.18791946309,7,125,1.0,7,1,0,0,0,0,7,0.0862068965517,1.13793103448,0.293103448276,1.36206896552
53186166,11786,3,290,2546,1,909,1,0,0,The Fall of Troy,0,28.0,72.0,28.0,204.0,1.0,0.875,21,2819,0.322100035474,0,5892.5,13,116,0.692307692308,16,4,1,0,0,0,3,0.48275862069,1.24137931034,0.48275862069,3.51724137931
97435571,2642,2150,140,638,0,9809,0,0,0,Mick Hodgkin,0,16.0,72.0,24.0,115.0,1.0,0.666666666667,12,2697,3.63663329626,1,1.22894369474,11,143,0.818181818182,12,2,0,0,0,0,5,0.275862068966,1.24137931034,0.413793103448,1.98275862069
3321049092,36,101,1,3,0,9,0,0,1,Varun Malhotra,0,0.0,2.0,1.0,4.0,0.571428571429,0.708333333333,8,396,0.020202020202,0,0.35,15,85,0.933333333333,14,2,1,0,0,0,6,0.0,0.0344827586207,0.0172413793103,0.0689655172414
4841621954,3,652,1,48,0,65,1,0,0,Dashawn Robinson,1,0.0,62.0,0.0,93.0,1.0,0.833333333333,21,460,0.139130434783,0,0.00307219662058,8,56,1.0,16,2,0,0,0,0,7,0.0,1.06896551724,0.0,1.60344827586
4493492963,106,4,4,1,0,51835,1,0,0,NoHomoBot,1,0.0,10.0,12.0,0.0,0.857142857143,0.833333333333,15,74,700.459459459,0,35.0,10,3,0.7,9,1,0,1,1,0,9,0.0,0.172413793103,0.206896551724,0.0
217149781,1156,554,46,1359,0,1993,0,0,1,UWVC.org,0,16.0,49.0,88.0,76.0,1.0,0.583333333333,18,2360,0.84406779661,0,2.08860759494,13,133,0.846153846154,8,1,1,0,0,0,8,0.275862068966,0.844827586207,1.51724137931,1.31034482759
55411872,162,244,4,14,0,302,1,0,0,nathan farkas,0,32.0,1.0,17.0,122.0,1.0,0.916666666667,0,2850,0.105614035088,0,0.662551440329,9,112,0.888888888889,13,2,0,0,0,0,6,0.551724137931,0.0172413793103,0.293103448276,2.10344827586
2954287204,22,2160,1,273,0,355,0,0,0,Alec Russell,1,0.0,99.0,0.0,159.0,1.0,0.958333333333,4,855,0.414035087719,0,0.0097267253358,9,62,1.0,12,2,0,0,0,0,5,0.0,1.70689655172,0.0,2.74137931034
2154978907,276,39,44,1,0,10523,1,0,0,Station 51000,1,0.0,7.0,6.0,0.0,1.0,0.666666666667,14,1289,8.16291698991,0,7.23684210526,10,120,0.8,13,2,1,0,0,0,6,0.0,0.120689655172,0.103448275862,0.0
54682125,3956469,8,25398,1,1,2253,0,0,0,Bill Cosby,0,0.0,100.0,100.0,0.0,1.0,0.583333333333,21,2851,0.789898281305,0,565209.714286,9,156,0.888888888889,10,2,1,0,0,0,4,0.0,1.72413793103,1.72413793103,0.0
7.32E+17,16,595,1,2,0,6,1,0,0,SAVED,1,0.0,0.0,0.0,0.0,0.0,0.0,10,356,0.0140449438202,0,0.0252525252525,12,18,0.583333333333,5,1,0,0,0,0,5,0.0,0.0,0.0,0.0
23011519,292437,748,1345,814,0,10296,0,0,0,KristinaShannon,0,7.0,54.0,59.0,110.0,1.0,0.958333333333,1,2983,3.4512236004,0,391.480589023,15,149,0.666666666667,15,1,1,0,0,0,15,0.120689655172,0.931034482759,1.01724137931,1.89655172414
4638992359,5073,7,136,1,0,1859,1,0,0,The Lesser Bot,1,0.0,99.0,99.0,1.0,1.0,0.791666666667,19,500,3.716,0,845.333333333,13,160,0.769230769231,14,3,0,0,1,1,4,0.0,1.70689655172,1.70689655172,0.0172413793103
74624587,48,150,4,8,0,38,0,0,0,Michael Kokkalakis,0,2.0,4.0,2.0,8.0,0.857142857143,0.5,1,1599,0.0231394621639,0,0.315436241611,8,72,0.75,18,2,1,0,0,0,8,0.0344827586207,0.0689655172414,0.0344827586207,0.137931034483
60865434,26686613,356,70250,70,1,4661,0,0,0,Kaka,0,17.0,100.0,88.0,70.0,1.0,0.666666666667,10,2837,1.64258019034,0,75173.5549296,4,23,0.5,4,1,0,0,0,0,4,0.293103448276,1.72413793103,1.51724137931,1.20689655172
332457160,146,932,1,3,0,10,0,0,0,Mohammad Wasif,0,4.0,1.0,2.0,6.0,0.571428571429,0.75,21,1134,0.00793650793651,0,0.15574650913,7,3,1.0,14,2,0,0,0,0,6,0.0689655172414,0.0172413793103,0.0344827586207,0.103448275862
8.40E+17,4,34,1,1,0,7,1,0,1,ç_æÔ_ç,1,0.0,1.0,1.0,0.0,0.571428571429,0.833333333333,16,46,0.130434782609,0,0.0909090909091,13,101,0.692307692308,6,1,1,0,0,0,6,0.0,0.0172413793103,0.0172413793103,0.0
990658872,1098,1275,123,712,0,1528,1,0,0,Jessie Beck,0,18.0,13.0,43.0,81.0,1.0,0.708333333333,10,1613,0.946683199008,1,0.861067503925,9,158,0.888888888889,11,2,0,0,0,0,5,0.310344827586,0.224137931034,0.741379310345,1.39655172414
7.25E+17,20,26,4,147,0,638,0,0,0,KindaNerdyHousewife,0,26.0,7.0,28.0,2.0,1.0,0.958333333333,14,376,1.69414893617,0,0.76,12,125,0.916666666667,19,1,1,0,0,0,19,0.448275862069,0.120689655172,0.48275862069,0.0344827586207
8.40E+17,4,56,1,1,0,3,1,0,0,Adrian Crosby,0,0.0,0.0,0.0,0.0,0.0,0.0,23,57,0.0350877192982,0,0.0545454545455,15,3,0.866666666667,13,2,0,0,0,0,6,0.0,0.0,0.0,0.0
172122925,7,13,1,1,0,2,1,0,0,Leonardo Pereira,0,0.0,0.0,0.0,0.0,1.0,1.0,23,2474,0.000404203718674,0,0.5,6,3,1.0,16,2,0,0,0,0,7,0.0,0.0,0.0,0.0
20529955,2060,692,82,429,0,6094,0,0,0,Dermot McCormack,0,4.0,67.0,10.0,107.0,1.0,0.666666666667,17,3005,2.02762063228,0,2.97973950796,9,95,0.888888888889,16,2,1,0,0,0,7,0.0689655172414,1.15517241379,0.172413793103,1.84482758621
7.96E+17,21,2,8,2,0,119,1,0,0,The Final Adventure,1,0.0,3.0,6.0,0.0,1.0,0.583333333333,11,180,0.655555555556,0,20.0,13,156,0.692307692308,19,3,0,0,0,1,5,0.0,0.051724137931,0.103448275862,0.0
2492221633,158,8,27,1,0,5021,1,0,0,Procedural AvatarBot,1,0.0,13.0,8.0,0.0,1.0,0.5,1,427,11.756440281,0,22.4285714286,13,84,0.692307692308,20,2,0,0,1,1,9,0.0,0.224137931034,0.137931034483,0.0
3235274498,10,3,2,1,0,2,1,0,0,Fuck Every Startup,1,0.0,0.0,0.0,0.0,1.0,1.0,17,703,0.00142247510669,0,4.5,13,3,0.846153846154,18,3,0,0,0,0,5,0.0,0.0,0.0,0.0
2954826133,18,2367,1,364,0,510,0,0,0,TysonFosterz,1,0.0,100.0,0.0,176.0,1.0,0.916666666667,12,856,0.594626168224,0,0.00718512256974,12,66,0.833333333333,12,1,0,0,0,0,12,0.0,1.72413793103,0.0,3.03448275862
243802867,78,80,1,57,0,2928,0,0,0,ca bearzotti,0,23.0,45.0,8.0,77.0,1.0,0.708333333333,21,1383,2.11641359364,0,0.974683544304,11,3,0.818181818182,12,2,0,0,0,0,5,0.396551724138,0.775862068966,0.137931034483,1.3275862069
3230928426,1955,5003,18,2949,0,3753,1,0,0,Mike Durkin,1,0.0,95.0,21.0,106.0,1.0,0.625,19,707,5.30693069307,0,0.390643742503,9,3,1.0,11,2,0,0,0,0,5,0.0,1.63793103448,0.362068965517,1.8275862069
1560581215,752,5,20,3,0,1127,0,0,0,PlantEcologyBot,1,0.0,31.0,53.0,0.0,1.0,0.958333333333,13,1220,0.922950819672,0,187.75,15,137,0.733333333333,15,1,1,1,1,0,15,0.0,0.534482758621,0.913793103448,0.0
8.41E+17,2,22,1,1,0,2,1,1,0,Alona Storum,1,0.0,0.0,0.0,0.0,0.0,0.0,18,55,0.0181818181818,0,0.047619047619,12,3,0.833333333333,12,2,0,0,0,0,5,0.0,0.0,0.0,0.0
3091509190,21,253,1,164,0,229,1,0,0,Ali |-/,0,58.0,19.0,18.0,138.0,1.0,0.791666666667,21,771,0.295719844358,0,0.0793650793651,9,151,0.777777777778,7,2,0,0,0,0,3,1.0,0.327586206897,0.310344827586,2.37931034483
14230524,66220529,129527,227965,1420,1,8313,0,0,0,"xoxo, Gaga",0,3.0,99.0,74.0,80.0,1.0,0.75,22,3328,2.49759615385,0,511.252783225,8,3,0.625,10,2,1,0,0,0,4,0.051724137931,1.70689655172,1.27586206897,1.37931034483
17959736,418632,16792,2133,1077,1,41149,0,0,0,TimWestwoodTV,0,32.0,64.0,60.0,114.0,1.0,0.666666666667,9,3070,13.403257329,0,24.9318682628,11,133,0.909090909091,13,1,1,0,0,0,13,0.551724137931,1.10344827586,1.03448275862,1.96551724138
25110374,4735338,968,16671,7589,1,66603,0,0,0,Russell Simmons,0,1.0,100.0,34.0,151.0,1.0,0.875,17,2971,22.4173678896,0,4896.93588418,9,94,0.888888888889,15,2,1,0,0,0,7,0.0172413793103,1.72413793103,0.586206896552,2.60344827586
2792755474,56,4,4,1,0,806,1,0,0,it's about time,1,0.0,2.0,7.0,0.0,1.0,0.916666666667,20,950,0.847368421053,0,18.3333333333,12,128,0.75,15,3,1,0,0,0,4,0.0,0.0344827586207,0.120689655172,0.0
2951514519,480,953,1,261,0,6588,0,0,0,Mohamed Abd El-Rhman,1,0.0,0.0,0.0,0.0,1.0,1.0,17,858,7.67715617716,0,0.503151260504,7,57,1.0,20,3,1,0,0,0,6,0.0,0.0,0.0,0.0
8.04E+17,99,368,1,259,0,192,1,0,0,AgusBJ,1,58.0,14.0,22.0,87.0,1.0,0.625,17,156,1.22435897436,1,0.267029972752,9,3,1.0,6,1,1,0,0,0,6,1.0,0.241379310345,0.379310344828,1.5
8.25E+17,7,555,1,53,0,74,1,0,0,Philip Bailey,1,0.0,72.0,0.0,104.0,1.0,0.875,11,96,0.760416666667,0,0.0108303249097,11,153,0.727272727273,13,2,0,0,0,0,6,0.0,1.24137931034,0.0,1.79310344828
7.98E+17,3,41,2,48,0,84,1,0,0,Penry Parmelee,1,0.0,64.0,0.0,106.0,0.571428571429,0.625,15,121,0.685950413223,0,0.05,13,11,0.615384615385,14,2,0,0,0,0,6,0.0,1.10344827586,0.0,1.8275862069
332638587,2669754,527,7727,1482,1,2118,1,0,0,Aaron Paul,0,33.0,100.0,84.0,116.0,1.0,0.708333333333,5,2127,0.995298542548,1,5075.57604563,11,21,0.818181818182,10,2,0,0,0,0,4,0.568965517241,1.72413793103,1.44827586207,2.0
212088120,19,42,3,5,0,53,1,0,0,Megan Hanson,0,0.0,4.0,6.0,2.0,1.0,0.708333333333,2,2295,0.0226579520697,0,0.439024390244,11,78,0.818181818182,12,2,0,0,0,0,5,0.0,0.0689655172414,0.103448275862,0.0344827586207
2404747556,102,86,1,580,0,135,1,0,0,Saloni Singh,0,37.0,46.0,12.0,118.0,1.0,0.791666666667,16,995,0.134673366834,1,1.18823529412,9,3,1.0,12,2,0,0,0,0,5,0.637931034483,0.793103448276,0.206896551724,2.03448275862
4241388193,2641,3248,7,2,0,216,1,0,0,Instabatt,0,0.0,1.0,2.0,0.0,1.0,0.583333333333,3,508,0.423228346457,0,0.813058207576,12,3,0.666666666667,9,1,0,0,0,0,9,0.0,0.0172413793103,0.0344827586207,0.0
2250599918,1078,2,27,1,0,4,0,0,0,everyboolean,1,0.0,2.0,2.0,0.0,0.714285714286,0.958333333333,15,1063,0.00282220131703,0,1077.0,12,31,0.75,12,1,0,0,0,0,12,0.0,0.0344827586207,0.0344827586207,0.0
18129412,211,535,2,147,0,2276,0,0,0,Celia Gabel V.,0,11.0,12.0,34.0,26.0,1.0,0.875,3,2813,0.80874511198,0,0.393258426966,8,147,0.75,14,3,0,0,0,0,4,0.189655172414,0.206896551724,0.586206896552,0.448275862069
2474042306,87,15,3,1631,0,117,0,0,0,Supervocalic,1,1.0,69.0,2.0,64.0,1.0,0.708333333333,13,202,0.574257425743,0,6.14285714286,12,108,0.916666666667,12,1,1,0,0,1,12,0.0172413793103,1.18965517241,0.0344827586207,1.10344827586
2389455080,20,5,9,1,0,1458,1,0,0,ButtFeed,1,1.0,2.0,4.0,0.0,0.714285714286,0.958333333333,16,744,1.95833333333,0,4.75,13,8,0.615384615385,8,1,0,0,0,0,8,0.0172413793103,0.0344827586207,0.0689655172414,0.0
4840690236,5,619,1,87,0,89,1,0,0,MIreilled28,1,0.0,88.0,0.0,129.0,1.0,0.958333333333,17,449,0.195991091314,0,0.00647249190939,11,68,0.818181818182,11,1,0,0,0,0,11,0.0,1.51724137931,0.0,2.22413793103
7.50E+17,10724,11726,11,703,0,879,1,0,1,Arianna,1,0.0,96.0,2.0,103.0,1.0,0.75,7,304,2.88815789474,0,0.914541577825,9,105,0.666666666667,7,1,0,0,0,0,7,0.0,1.65517241379,0.0344827586207,1.77586206897
231673318,5614,3792,354,30137,0,7307,0,0,1,Joe Speed,0,39.0,69.0,42.0,206.0,1.0,0.625,4,2319,3.15049590341,0,1.48061197573,9,106,0.777777777778,9,2,1,0,0,0,4,0.672413793103,1.18965517241,0.724137931034,3.55172413793
75834153,1442,281,28,21164,0,23461,1,0,1,rach el comandante,0,5.0,84.0,16.0,93.0,1.0,0.75,17,2785,8.4236983842,0,5.14642857143,15,51,0.6,18,3,0,0,0,0,5,0.0862068965517,1.44827586207,0.275862068966,1.60344827586
7.14E+17,15,3,3,1,0,1198,0,0,0,Prix Fixe,1,0.0,0.0,3.0,0.0,1.0,1.0,14,405,2.95555555556,0,7.0,13,43,0.538461538462,9,2,0,0,0,0,4,0.0,0.0,0.051724137931,0.0
2345739343,23,11,5,1,0,447,1,0,0,Living in New York,1,1.0,88.0,0.0,99.0,1.0,1.0,20,416,1.07211538462,0,2.2,14,47,0.857142857143,18,4,0,0,0,1,3,0.0172413793103,1.51724137931,0.0,1.70689655172
130997057,3219360,333,10990,422,1,3179,0,0,0,Aaron Rodgers,0,0.0,100.0,61.0,130.0,1.0,0.708333333333,23,2582,1.23082881487,0,9696.86445783,14,3,0.857142857143,13,2,1,0,0,0,6,0.0,1.72413793103,1.05172413793,2.24137931034
19648044,5310,296,82,395,0,6669,0,0,1,Asuka111,0,19.0,63.0,73.0,34.0,1.0,0.875,12,3018,2.20941020543,0,17.9966101695,8,58,0.625,8,1,1,0,0,0,8,0.327586206897,1.08620689655,1.25862068966,0.586206896552
2407089794,255,2,23,1,0,15981,1,0,0,Root Papers,1,0.0,0.0,4.0,0.0,0.714285714286,0.875,13,1140,14.0175438596,0,254.0,10,113,0.9,11,2,0,0,0,0,5,0.0,0.0,0.0689655172414,0.0
32213059,4155,4107,43,66272,0,91523,0,0,1,Meg _“å,0,15.0,73.0,12.0,135.0,1.0,0.708333333333,0,2940,31.1299319728,1,1.01169020945,12,54,0.666666666667,7,2,1,0,0,0,3,0.258620689655,1.25862068966,0.206896551724,2.3275862069
8.41E+17,4,34,1,23,0,2,1,1,0,Send Nudes,1,0.0,0.0,0.0,0.0,1.0,1.0,1,55,0.0181818181818,0,0.0909090909091,13,3,0.769230769231,10,2,0,0,0,0,4,0.0,0.0,0.0,0.0
54516335,6541,46,133,4963,0,7530,0,0,0,Graham McNeill,0,16.0,59.0,49.0,65.0,1.0,0.791666666667,11,2860,2.63251748252,0,145.333333333,13,121,0.846153846154,14,2,1,0,0,0,6,0.275862068966,1.01724137931,0.844827586207,1.12068965517
36222624,1790,834,56,599,0,1832,0,0,0,Molly Horan,0,26.0,26.0,72.0,44.0,1.0,0.666666666667,0,2928,0.625341530055,1,2.14765906363,11,148,0.818181818182,11,2,1,0,0,0,5,0.448275862069,0.448275862069,1.24137931034,0.758620689655
62513246,10271128,480,34827,14701,1,7683,0,0,0,J.K. Rowling,0,17.0,100.0,58.0,76.0,1.0,0.791666666667,13,2833,2.71161313096,0,21442.8538622,10,57,1.0,12,2,1,0,0,0,5,0.293103448276,1.72413793103,1.0,1.31034482759
101420414,4359,2211,206,2295,0,2561,0,0,0,Rikard Steiber,0,17.0,68.0,49.0,169.0,1.0,0.875,6,2680,0.955223880597,0,1.97194570136,13,26,0.692307692308,14,2,1,0,0,0,6,0.293103448276,1.1724137931,0.844827586207,2.91379310345
50701654,482352,118,3205,8,1,4457,0,0,0,Luciano Burti,0,9.0,59.0,95.0,30.0,1.0,0.791666666667,17,2868,1.55369595537,0,4122.65811966,12,98,0.833333333333,13,2,0,0,0,0,6,0.155172413793,1.01724137931,1.63793103448,0.51724137931
487163763,3,21,1,1,0,3,1,1,0,cells,0,0.0,0.0,0.0,0.0,0.857142857143,0.958333333333,2,1086,0.00184162062615,0,0.1,9,3,0.666666666667,5,1,0,0,0,0,5,0.0,0.0,0.0,0.0
69751644,3116925,10264,11405,4079,1,11111,0,0,1,James Maslow,0,52.0,100.0,97.0,74.0,1.0,0.75,1,2806,3.95937277263,0,303.704959563,11,76,0.727272727273,12,2,1,0,0,0,5,0.896551724138,1.72413793103,1.6724137931,1.27586206897
8.40E+17,132,789,1,122,0,15,1,0,1,Weimin Chen,1,3.0,3.0,7.0,4.0,0.857142857143,0.75,4,40,0.35,0,0.166243654822,11,54,0.818181818182,11,2,0,0,0,0,5,0.051724137931,0.051724137931,0.120689655172,0.0689655172414
20899023,905451,2115,15731,3298,1,48316,0,0,1,Matthew Berry,0,32.0,76.0,74.0,88.0,0.857142857143,0.666666666667,7,3001,16.0996334555,1,428.311258278,15,157,0.733333333333,13,2,1,0,0,0,6,0.551724137931,1.31034482759,1.27586206897,1.51724137931
2381103631,112,3,15,3,0,6513,0,0,0,I am the X of Y,1,0.0,6.0,12.0,1.0,0.857142857143,1.0,22,392,16.612244898,0,55.5,6,112,0.833333333333,15,6,0,0,0,0,1,0.0,0.103448275862,0.206896551724,0.0172413793103
48940576,214,193,1,191,0,87,0,0,1,Neha Pai,0,24.0,30.0,9.0,98.0,1.0,0.625,5,2876,0.0299026425591,0,1.109375,7,24,0.857142857143,8,2,0,0,0,0,3,0.413793103448,0.51724137931,0.155172413793,1.68965517241
2199214622,342,3141,3,1348,0,1167,0,0,0,Driver Trainer,0,5.0,30.0,23.0,31.0,1.0,0.916666666667,9,1266,0.921011058452,0,0.108598726115,10,158,0.9,14,2,1,0,0,0,6,0.0862068965517,0.51724137931,0.396551724138,0.534482758621
2944562226,3,24,1,1,0,5,1,1,0,Hta Hnaung Nyo,1,0.0,0.0,0.0,0.0,0.857142857143,0.958333333333,4,841,0.00475624256837,0,0.0869565217391,15,3,0.733333333333,14,3,0,0,0,0,4,0.0,0.0,0.0,0.0
31353077,3540285,631,37156,273,1,10868,0,0,0,Nathan Fillion,0,1.0,100.0,91.0,37.0,1.0,0.75,5,2943,3.69249065579,0,5619.4984127,13,72,0.692307692308,14,2,0,0,0,0,6,0.0172413793103,1.72413793103,1.56896551724,0.637931034483
8.31E+17,3,29,1,55,0,92,1,0,0,Litts McCARLIE,1,0.0,74.0,1.0,117.0,0.571428571429,0.666666666667,3,31,2.93548387097,0,0.0714285714286,14,100,0.714285714286,14,2,0,0,0,0,6,0.0,1.27586206897,0.0172413793103,2.01724137931
563838090,5277,8,167,10,0,17343,0,0,0,Hundred Zeros,1,0.0,6.0,7.0,0.0,1.0,0.583333333333,14,1562,11.1024327785,0,753.714285714,12,43,0.75,13,2,1,0,0,0,6,0.0,0.103448275862,0.120689655172,0.0
618294231,39014,4,448,2711,0,152038,0,0,0,Grammar Police,1,100.0,8.0,31.0,107.0,0.714285714286,1.0,16,1776,85.6064189189,1,13004.3333333,9,162,0.555555555556,14,2,1,0,0,0,6,1.72413793103,0.137931034483,0.534482758621,1.84482758621
240492339,36,100,1,1,0,495,0,0,0,Gustavo Fernandes,0,35.0,23.0,0.0,43.0,1.0,0.625,1,259,1.90733590734,0,0.353535353535,15,3,0.733333333333,17,2,0,0,0,0,8,0.603448275862,0.396551724138,0.0,0.741379310345
59986919,15380,777,362,898,1,2792,0,0,0,Roe Conn,0,8.0,90.0,21.0,388.0,1.0,0.75,5,2839,0.983092638253,0,19.8182989691,7,102,0.714285714286,8,2,1,0,0,0,3,0.137931034483,1.55172413793,0.362068965517,6.68965517241
3226543356,6375,115,215,76,0,5633,0,0,0,infinite deserts_–___,1,0.0,98.0,100.0,0.0,1.0,0.666666666667,22,712,7.91011235955,0,55.9122807018,15,82,0.533333333333,21,2,1,0,0,1,10,0.0,1.68965517241,1.72413793103,0.0
309340221,2636734,211,2503,46,1,1933,0,0,0,Willian,0,2.0,100.0,84.0,70.0,1.0,0.875,22,2166,0.891966759003,0,12555.8714286,15,52,0.8,7,1,1,0,0,0,7,0.0344827586207,1.72413793103,1.44827586207,1.20689655172
25970331,7516173,13558,22570,5,1,6954,0,0,0,Miranda Cosgrove,0,61.0,100.0,96.0,80.0,1.0,0.75,7,2947,2.35934848999,0,554.412628163,15,40,0.8,16,2,1,0,0,0,7,1.05172413793,1.72413793103,1.65517241379,1.37931034483
582454742,10894,1103,140,16332,1,12052,0,0,1,Carina Hsieh,0,42.0,54.0,70.0,85.0,1.0,0.833333333333,5,1814,6.64332965821,0,9.88475499093,11,69,0.727272727273,12,2,1,0,0,0,5,0.724137931034,0.931034482759,1.20689655172,1.46551724138
250639877,648,1308,33,1084,0,6952,0,0,1,Chris Ponce,0,4.0,87.0,3.0,100.0,1.0,0.791666666667,14,2276,3.05404217926,0,0.495026778883,12,83,0.916666666667,11,2,1,0,0,0,5,0.0689655172414,1.5,0.051724137931,1.72413793103
7.93E+17,22,186,1,8,0,10,1,0,0,Taki Soso,1,4.0,1.0,1.0,5.0,0.714285714286,0.791666666667,23,136,0.0661764705882,1,0.113513513514,15,3,0.933333333333,9,2,0,0,0,0,4,0.0689655172414,0.0172413793103,0.0172413793103,0.0862068965517
3401145215,17,31,1,3,0,4,0,0,1,Yuna Song,0,0.0,1.0,1.0,0.0,0.857142857143,0.916666666667,10,1,3.0,0,0.533333333333,12,3,0.833333333333,9,2,0,0,0,0,4,0.0,0.0172413793103,0.0172413793103,0.0
